TopicID,TopicName,Level1_Category,Level2_Category,Level3_Category,Level4_Category
1060,Operations Research,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
1061,Lean,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.3 Manufacturing & Production,8.3.1 Manufacturing Systems,
1063,Automobile Safety,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.2 Safety Engineering,
1064,Fiber Reinforced Composites,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.3 Composites,
1065,Structural Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,5.1.1 Structural Mechanics,
1067,Probabilistic Ml,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
1068,Computational Geometry,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.2 Computational Mathematics,
1069,Computational Design,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.1 Engineering Design,
1070,Scientific Machine Learning,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.6 Data Science & Analytics,2.6.3 Scientific Computing,
1071,Generative Modeling,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
1073,Industrial Ecology,7. CHEMICAL & NUCLEAR ENGINEERING,7.3 Energy & Sustainability,7.3.2 Sustainable Processes,
1074,Mechanical Engineering,5. MECHANICAL & AEROSPACE ENGINEERING,,,
1075,Heat Transfer,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
1076,Simulation,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.3 Simulation,
1077,Collaborative Learning,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.2 Educational Innovation,
1078,Inclusive Teaching,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.2 Educational Innovation,
1079,Alternative Grading,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
1081,Vascular Biology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.1 Systems Biology,
1083,Wireless Communications And Networking,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.1 Wireless Communications,
1086,Polymeric Biomaterials,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.3 Biomaterials,
1088,Immunotherapy,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.3 Immunology & Immunoengineering,
1089,Autonomy,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.3 Autonomous Systems,
1091,Network Biology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.1 Systems Biology,
1094,Transportation Engineering,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.2 Transportation Engineering,6.2.1 Transportation Systems,
1095,Operations,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,,
1096,Information Technology,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,,,
1098,Machine Learning Acceleration,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.1 Computer Architecture,
1100,Stochastic Approximation,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.2 Stochastic Systems,
1103,Electrochemistry,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
1104,Coatings,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
1105,Inhibitors,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
1107,Predictive Modeling,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.1 Business Analytics,
1108,Response Surfaces,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.3 Statistics,
1109,Space-time Modeling,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.3 Statistics,
1110,Computational Nano-electronics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.2 Nanoelectronics,
1113,Intelligent Built Environments,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.3 Building Systems,
1114,User-centered Design,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,2.5.1 HCI & User Experience,
1115,Behavioral Modeling,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
1116,Virtual And Augmented Reality,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,2.5.2 VR/AR/MR,
1117,Automation In Construc,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.1 Construction Management,
1118,Ai Systems,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
1119,Serverless Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.3 Distributed & Cloud Computing,
1120,Storage Systems,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.3 Database Systems,
1123,Microfluidics,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
1124,Dielectrophoresis,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
1125,Bioimpedance,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,,
1126,Lab-on-a-chip,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1127,Cytometry,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,,
1128,Nbic,9. INTERDISCIPLINARY & EMERGING FIELDS,,,
1129,Technology Studies,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, ",
1130,Science Fiction,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
1131,Charge Transport,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,,
1132,Heat Transport,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.2 Heat Transfer,
1133,Thermoelectrics,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.4 Energy Materials,
1134,Rapid Prototyping,5. MECHANICAL & AEROSPACE ENGINEERING,5.4 Design & Manufacturing,5.4.3 Rapid Prototyping,
1136,Technology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
1137,Labor,9. INTERDISCIPLINARY & EMERGING FIELDS,9.6 Business & Economics Applications,9.6.4 Industrial Organization,
1138,Culture,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
1139,Information Theory,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,,
1140,Coding Theory,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,4.3.4 Communication Systems,
1141,Data Storage,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.3 Database Systems,
1142,Flexible Electronics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,,
1143,Smart Manufacturing System Modeling And Analysis,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.3 Manufacturing & Production,8.3.1 Manufacturing Systems,
1144,Production Control,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.3 Manufacturing & Production,8.3.1 Manufacturing Systems,
1145,Hrc,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.4 Human-System Integration,
1146,Ferroelectrics,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
1147,Dielectrics,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.1 Electronic Materials,
1149,Epitaxy,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.1 Materials Synthesis,
1150,Ion Conductors,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.2 Ceramics,
1151,Angiogenesis,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.1 Systems Biology,
1152,Agent-based Modeling,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.1 Operations Research,8.1.3 Simulation,
1154,Microcirculation,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.1 Systems Biology,
1155,Heterogeneous Catalysis,7. CHEMICAL & NUCLEAR ENGINEERING,7.1 Chemical Engineering,7.1.1 Reaction Engineering,
1156,Ai Integration,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,,
1157,First-year Engineering,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
1158,Biological Image Analysis,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1160,Ai For Healthcare,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,,
1161,Battery,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.4 Energy Materials,
1162,Materials,3. MATERIALS SCIENCE & ENGINEERING,,,
1163,Colloids,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.3 Colloids & Interfaces,
1164,Particles,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,,
1165,Mri,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1167,Communications,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.3 Communications & Signal Processing,,
1169,Tensor Decomposition,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.1 Applied Mathematics,
1170,Surveillance,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
1171,Transparency,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.4 Privacy & Trust,
1172,Service-learning,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,,
1173,Engineering Studies,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,,
1174,Military Technology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
1175,Surface And Nanoscience,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.3 Colloids & Interfaces,
1176,Silicene And Graphene,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.2 Nanoelectronics,
1177,Surface Chemistry,3. MATERIALS SCIENCE & ENGINEERING,3.4 Polymers & Soft Matter,3.4.3 Colloids & Interfaces,
1183,Drug Discovery,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.1 Drug Delivery & Therapeutics,
1184,Scholarly Communication,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,,
1185,Professional,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.4 Professional Development,
1186,Occupant Protection,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.2 Safety Engineering,
1187,Orthopaedic Biomechanics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
1188,Cyberinfrastructure,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,,
1189,Clouds,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.3 Distributed & Cloud Computing,
1190,Parallel Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.2 High Performance Computing,
1192,Flames,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.4 Combustion,
1193,Chemical Kinetics,7. CHEMICAL & NUCLEAR ENGINEERING,7.1 Chemical Engineering,7.1.1 Reaction Engineering,
1194,Soot,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.4 Combustion,
1196,Computational Epidemiology,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.4 Public Health,
1198,Scalable Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.2 High Performance Computing,
1199,Computer Vision,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.3 Computer Vision & Image Processing,
1200,Human Factors Engineering,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.4 Human Factors & Ergonomics,8.4.1 Human Factors,
1202,Health Equity,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,,
1203,Patient Ergonomics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
1204,Gene Therapy,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.1 Drug Delivery & Therapeutics,
1205,Pharmacology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.1 Drug Delivery & Therapeutics,
1209,Edge Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.3 Distributed & Cloud Computing,
1212,Skeletal Development And Evolution,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.1 Tissue Engineering,
1215,Laser Diagnostics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.2 Applied Physics,
1216,System Security,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
1217,Data Provenance,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.3 Software Engineering & Systems,2.3.3 Database Systems,
1218,Intrusion Detection,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
1219,Forensics,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
1221,Urban Hydrology,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.1 Water Resources,
1223,Global Hydrology,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.1 Water Resources,
1224,Remote Sensing,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,,
1225,Materials Physics,9. INTERDISCIPLINARY & EMERGING FIELDS,9.2 Physics & Applied Physics,9.2.1 Condensed Matter Physics,
1227,Spacecraft,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.4 Space Systems,
1228,Deliberative Democracy,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.1 Technology & Society, ",
1229,Tech Ethics,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.2 Ethics & Policy, ",
1232,Environmental Governance,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.3 Environmental Engineering,
1233,Single-cell Biology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
1234,Cellular Plasticity,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
1237,Electroconvection,5. MECHANICAL & AEROSPACE ENGINEERING,5.2 Fluid Mechanics & Thermal Sciences,5.2.1 Fluid Dynamics,
1238,Nanoscience,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.4 Nanomaterials,
1240,Engineering Pedagogy,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
1241,Materials For Extreme Environments,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,,
1242,Gw-bse,3. MATERIALS SCIENCE & ENGINEERING,3.2 Materials Characterization,3.2.4 Computational Materials,
1246,Dependable Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.4 Networks & Security,2.4.2 Cybersecurity,
1247,Dependable Systems,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.4 Reliability Engineering,
1248,Cyber-physical Systems Security,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.4 Cyber-Physical Systems,
1249,Medical Robotics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1251,Wearable Technology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1252,Internet Of Medical Things,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,9.5.1 Digital Health,
1253,Medical Cyber Physical Systems,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1254,Multimodal Displays,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,,
1255,Tactile,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,,
1256,Eye Tracking,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,,
1257,Vr/ar/mr,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,2.5.2 VR/AR/MR,
1258,Precision Health,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,,
1259,Medical Devices,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1260,Cancer Screening,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
1261,History,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
1262,History Of Technology,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society","9.4.4 History of Technology, ",
1264,And Society,9. INTERDISCIPLINARY & EMERGING FIELDS,"9.4 Science,  Technology & Society, , ",,
1265,Vlsi,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1266,Low Power Circuits,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1267,Sub-threshold,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1268,Sram,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.4 Memory & Storage,
1269,Body Sensor Networks,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1270,Water Quality,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.2 Water Treatment,
1271,Point-of-use Water Treatment,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.2 Water Treatment,
1272,Groundwater,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.3 Water Resources & Environmental,6.3.1 Water Resources,
1279,Control Theory And Applications,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.5 Control Systems & Robotics,4.5.1 Control Systems,
1280,Low Power,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.3 VLSI & Circuits,
1282,Nanoelectronics,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.1 Microelectronics & Nanoelectronics,4.1.2 Nanoelectronics,
1283,Electrochemical Materials Science,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
1284,Electrodeposition,3. MATERIALS SCIENCE & ENGINEERING,3.1 Materials Synthesis & Processing,3.1.3 Thin Films & Coatings,
1285,Photoelectrochemistry,3. MATERIALS SCIENCE & ENGINEERING,3.3 Materials Properties & Applications,3.3.4 Energy Materials,
1286,Functional Materials,3. MATERIALS SCIENCE & ENGINEERING,,,
1287,Focused Ultrasound,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1289,Quantitative Imaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1290,Image Processing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.3 Computer Vision & Image Processing,
1291,Engineering,9. INTERDISCIPLINARY & EMERGING FIELDS,,,
1292,Medicine,9. INTERDISCIPLINARY & EMERGING FIELDS,9.5 Health & Medical Applications,,
1293,Immunology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.4 Systems Biology & Bioinformatics,1.4.3 Immunology & Immunoengineering,
1295,Multi-modal Interfaces,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,,
1296,Vr/ar Interaction,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.5 Human-Computer Interaction,2.5.2 VR/AR/MR,
1298,Numerical Algorithms,9. INTERDISCIPLINARY & EMERGING FIELDS,9.1 Mathematics & Computational Sciences,9.1.2 Computational Mathematics,
1299,Aerospace Propulsion Systems,5. MECHANICAL & AEROSPACE ENGINEERING,5.3 Aerospace Engineering,5.3.2 Propulsion,
1300,Multibody Mechanics,5. MECHANICAL & AEROSPACE ENGINEERING,5.5 Dynamics & Vibrations,5.5.4 Multibody Dynamics,
1302,Corrosion Science,3. MATERIALS SCIENCE & ENGINEERING,3.5 Structural Materials,3.5.4 Materials Degradation,
1303,Service Life Prediction,8. INDUSTRIAL & SYSTEMS ENGINEERING,8.2 Systems Engineering,8.2.4 Reliability Engineering,
1307,Laser Traps,4. ELECTRICAL & ELECTRONICS ENGINEERING,4.2 Photonics & Optoelectronics,4.2.4 Laser Technology,
1308,Cell Motility,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.3 Tissue Engineering & Regenerative Medicine,1.3.4 Cell & Molecular Engineering,
1309,Engineering Education Research,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.1 Engineering Education,
1312,Hardware Acceleration,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,2.2.1 Computer Architecture,
1313,Automata Processing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,,
1314,Heterogeneous Computing,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.2 Computer Systems & Architecture,,
1323,Resuscitation,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
1324,Shock,5. MECHANICAL & AEROSPACE ENGINEERING,5.1 Solid Mechanics & Materials,,
1325,Artificial Pancreas,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.3 Medical Devices & Instrumentation,
1326,Metabolic Simulations,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.2 Biotechnology & Biomolecular Engineering,1.2.3 Synthetic Biology,
1327,Diabetes Technology,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.4 Clinical Applications,
1328,Impact And Injury Biomechanics,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.2 Biomechanics & Injury Science,
1329,Image Reconstruction,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.3 Computer Vision & Image Processing,
1331,Teacher Preparation,9. INTERDISCIPLINARY & EMERGING FIELDS,9.3 Engineering Education & Research,9.3.4 Professional Development,
1332,Magnetic Resonance Imaging,1. BIOMEDICAL & LIFE SCIENCES ENGINEERING,1.1 Biomedical Engineering,1.1.1 Medical Imaging & Diagnostics,
1334,Artificial Neural Network (ann) Applications In Engineering,2. COMPUTER SCIENCE & INFORMATION TECHNOLOGY,2.1 Artificial Intelligence & Machine Learning,2.1.2 Deep Learning & Neural Networks,
1335,Multi-hazard,6. CIVIL & ENVIRONMENTAL ENGINEERING,6.5 Construction & Infrastructure,6.5.4 Infrastructure Resilience,
