CourseID,InstructorID,Semesters
167,81,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Fall 2010,Fall 2009"
167,67,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Spring 2017,Spring 2016,Summer 2015,Spring 2015,Summer 2014,Spring 2014,Spring 2013"
167,70,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017"
167,69,"Fall 2024,Summer 2024,Fall 2023,Summer 2023,Fall 2022,Summer 2022,Fall 2021,Summer 2021,Fall 2020,Summer 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012"
167,76,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012"
167,64,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Fall 2022,Summer 2022,Fall 2021,Summer 2021,Fall 2020,Summer 2020,Fall 2019,Summer 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015"
167,71,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Spring 2014,Spring 2013"
167,68,"Summer 2024,Spring 2024,Summer 2023,Spring 2023,Summer 2022,Spring 2022,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014"
169,67,Spring 2024
169,275,"Spring 2024,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018"
169,274,Spring 2023
170,78,Summer 2016
171,68,"Spring 2020,Spring 2019,Spring 2018,Spring 2017,Spring 2016,Spring 2015"
172,69,"Spring 2024,Spring 2021,Spring 2020,Spring 2019"
172,67,"Spring 2023,Spring 2022,Spring 2018"
173,74,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022"
174,68,"Fall 2023,Spring 2023,Spring 2022,Fall 2014,Spring 2014"
174,92,"Fall 2023,Fall 2022,Fall 2021"
174,70,"Fall 2023,Fall 2022,Fall 2021"
174,78,Fall 2023
174,72,"Fall 2021,Fall 2020,Spring 2018,Spring 2017"
174,67,"Spring 2021,Spring 2019"
174,308,January 2021
174,64,"Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2011,Spring 2010,Fall 2009"
174,81,"Summer 2016,Spring 2016,Summer 2015,Spring 2015,Fall 2012"
174,71,"Spring 2016,Fall 2013"
174,69,"Spring 2014,Spring 2013"
174,76,Spring 2013
174,82,Fall 2009
175,79,Spring 2023
176,76,"Spring 2022,Spring 2021,Spring 2020"
177,81,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
177,78,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013"
177,64,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
177,70,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017"
177,79,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019"
177,217,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015"
177,82,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Summer 2010,Spring 2010,Fall 2009"
177,68,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013"
177,74,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Spring 2021"
177,80,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020"
177,67,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
177,71,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013"
177,72,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Spring 2017"
177,69,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012"
177,76,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012"
177,59,"Spring 2024,Spring 2023,Summer 2022,Spring 2022"
177,73,"Spring 2024,Spring 2023,Spring 2022"
177,257,"Spring 2010,Fall 2009"
177,274,Fall 2009
178,73,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
178,67,"Fall 2019,Fall 2018"
178,64,Fall 2017
179,76,"Fall 2024,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
179,69,Fall 2023
180,64,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Summer 2013,Spring 2013,Fall 2012,Summer 2012,Spring 2012,Fall 2011,Summer 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
180,78,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Summer 2021,Fall 2020,Summer 2020,Fall 2019,Summer 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013"
180,81,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010,Spring 2010,Fall 2009"
180,67,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,January 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013,Spring 2012,Spring 2011"
180,70,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020,Fall 2019,Fall 2018"
180,69,"Fall 2024,Spring 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013,Spring 2013"
180,71,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013"
180,82,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Summer 2017,Spring 2017,Fall 2016,Summer 2016,Spring 2016,Fall 2015,Summer 2015,Spring 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013,Spring 2013,Spring 2012,Spring 2011"
180,68,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018,Summer 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Spring 2014"
180,72,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Summer 2020,Spring 2020,Summer 2019,Spring 2019,Summer 2018,Spring 2018"
180,79,Fall 2024
180,76,"Fall 2024,Spring 2018,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013"
180,217,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Fall 2020,Spring 2020,Spring 2019"
180,73,"Spring 2024,Spring 2023,Spring 2022,January 2022,Spring 2021"
183,71,"Fall 2024,Summer 2024,Spring 2024,Fall 2023,Summer 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2017"
183,76,"Summer 2023,Summer 2022"
183,67,"Fall 2022,Summer 2021,Fall 2018,Fall 2017,Spring 2017"
183,72,Summer 2022
183,79,"Spring 2021,Spring 2019"
183,70,"Spring 2020,Fall 2018"
183,81,Spring 2017
184,92,Fall 2024
184,70,Fall 2024
185,68,"Fall 2024,Fall 2023,Spring 2023,Spring 2022,Fall 2019,Fall 2017,Fall 2015,Spring 2014"
186,78,"Fall 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Fall 2017,Spring 2016,Fall 2014,Fall 2013"
187,275,Fall 2024
188,80,"Fall 2024,Spring 2024"
188,217,"Fall 2022,Spring 2022,Fall 2021"
188,78,"Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Fall 2017,Spring 2017,Fall 2016,Spring 2016,Fall 2015"
188,82,Spring 2012
190,71,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019"
190,81,"Spring 2018,Spring 2016,Spring 2015,Fall 2014,Spring 2014"
190,64,Spring 2017
191,64,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013"
191,71,Spring 2018
192,59,Spring 2024
193,81,Spring 2023
194,71,"Spring 2024,Spring 2022,Spring 2021,Spring 2020"
195,68,Spring 2020
197,72,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
198,64,"Spring 2024,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
198,71,"Spring 2023,Fall 2021,Fall 2020,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
198,72,"Fall 2018,Fall 2017,Fall 2016"
198,68,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014"
198,69,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
198,67,"Fall 2018,Fall 2017"
198,76,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
198,78,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013"
198,82,"Fall 2018,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
198,81,"Fall 2015,Fall 2014,Fall 2013,Fall 2012"
200,67,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
203,72,"Fall 2022,Spring 2022,Fall 2021"
203,71,"Fall 2020,Spring 2018"
204,64,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2016,Fall 2015,Fall 2014,Fall 2012,Fall 2011,Fall 2010"
205,292,"Fall 2024,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017"
205,280,Spring 2024
205,288,Fall 2023
205,284,"Spring 2023,Spring 2022,Spring 2021"
207,78,"Fall 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Fall 2017,Spring 2016,Fall 2014,Fall 2013"
209,70,"Fall 2022,Fall 2021"
210,71,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Spring 2014,Spring 2013,Spring 2012"
211,67,"Fall 2024,Fall 2023,Fall 2022,Fall 2014,Fall 2013,Fall 2012"
212,68,Fall 2022
213,81,"Spring 2024,Summer 2022,Summer 2021,Summer 2020,Summer 2019,Summer 2018,Summer 2017,Spring 2012"
215,71,"Fall 2024,Fall 2023,Fall 2022,Spring 2022,Spring 2021,Spring 2020"
215,67,"Spring 2019,Spring 2017"
215,81,"Spring 2018,Spring 2016,Spring 2015,Spring 2014"
215,82,"Fall 2011,Fall 2010,Fall 2009"
216,73,"Spring 2022,Spring 2021,Spring 2020"
216,71,Spring 2022
216,64,Fall 2009
220,82,Fall 2021
220,4,Summer 2019
220,17,Fall 2018
220,213,"Fall 2011,Spring 2011,Spring 2010,Fall 2009"
221,288,Fall 2024
221,275,"Fall 2023,Fall 2021,Fall 2020,Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014"
221,274,"Fall 2022,Fall 2019,Fall 2012,Fall 2011"
222,78,Summer 2016
223,73,Spring 2023
223,82,"Spring 2021,Spring 2020,Spring 2019,Spring 2017,Spring 2016"
225,70,"Fall 2020,Fall 2019,Spring 2019,Spring 2018"
226,78,"Fall 2023,Fall 2022,Summer 2020,Summer 2018,Summer 2017,Summer 2016"
227,64,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2017,Spring 2016,Spring 2015,Spring 2014,Spring 2013"
229,74,Fall 2024
229,67,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2021,Spring 2019,Fall 2017"
229,72,"Fall 2024,Spring 2024,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Fall 2020"
229,73,"Spring 2024,Spring 2021,Fall 2019"
229,82,"Spring 2024,Spring 2012"
229,64,"Fall 2023,Fall 2022,Fall 2021,Fall 2020,Spring 2013"
229,92,"Fall 2023,Fall 2022,Fall 2021,Fall 2020,Fall 2019"
229,70,"Fall 2023,Fall 2022,Fall 2021"
229,76,"Spring 2023,Spring 2021,Spring 2015,Spring 2013"
229,188,Spring 2022
229,68,"Spring 2021,Fall 2018,Fall 2014"
229,81,Fall 2017
229,69,"Fall 2017,Fall 2015,Spring 2014,Spring 2013"
229,71,Fall 2013
229,217,Fall 2009
230,71,Spring 2018
230,67,Spring 2017
231,71,"Spring 2023,Spring 2021,Spring 2019"
234,67,"Spring 2024,Spring 2022,Spring 2021,Spring 2020,Fall 2018"
235,79,Spring 2024
235,64,"Fall 2018,Fall 2013,Spring 2011,Spring 2010"
236,69,"Spring 2017,Spring 2016,Spring 2015,Fall 2013,Fall 2012"
237,67,Fall 2018
237,64,Fall 2017
239,67,Fall 2017
241,81,"Spring 2024,Summer 2022,Summer 2021,Summer 2020,Summer 2019,Summer 2018,Summer 2017,Spring 2012"
242,69,"Spring 2017,Spring 2016,Spring 2015,Fall 2013,Fall 2012"
244,67,"Fall 2016,Fall 2011,Fall 2010,Fall 2009"
245,67,"Fall 2021,Fall 2020,Fall 2019,Spring 2019,Spring 2018,Fall 2016,Fall 2015"
246,79,Spring 2023
247,67,Spring 2013
248,81,"Summer 2016,Summer 2015,Spring 2013,Spring 2012,Spring 2011,Spring 2010"
248,67,"Spring 2016,Spring 2015,Spring 2014"
252,76,"Spring 2018,Spring 2016,Spring 2014"
254,81,Spring 2013
255,71,"Spring 2015,Fall 2014,Fall 2012"
256,81,Spring 2013
257,78,"Fall 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Fall 2017,Spring 2016,Fall 2014,Fall 2013"
258,67,"Fall 2014,Fall 2013,Fall 2012"
262,82,"Spring 2014,Spring 2013"
262,64,Spring 2012
263,82,"Spring 2016,Spring 2014,Spring 2013"
263,64,Spring 2012
264,69,"Spring 2017,Fall 2014,Spring 2014"
264,67,Fall 2016
270,82,Spring 2015
270,78,"Spring 2014,Spring 2013"
272,64,"Spring 2024,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
272,71,"Spring 2023,Fall 2021,Fall 2020,Fall 2019,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
272,72,"Fall 2018,Fall 2017,Fall 2016"
272,68,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014"
272,69,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
272,67,"Fall 2018,Fall 2017"
272,76,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
272,78,"Fall 2018,Fall 2017,Fall 2016,Fall 2015,Fall 2014,Fall 2013"
272,82,"Fall 2018,Fall 2016,Fall 2015,Fall 2014,Fall 2013,Fall 2012"
272,81,"Fall 2015,Fall 2014,Fall 2013,Fall 2012"
273,71,Fall 2012
275,67,"Spring 2012,Spring 2011,Spring 2010"
277,67,"Spring 2012,Spring 2011,Spring 2010"
278,122,"Fall 2024,Spring 2024,Fall 2023"
278,147,"Spring 2024,Spring 2023"
278,137,"Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Summer 2020,Spring 2020,Fall 2019"
278,132,"Fall 2022,Fall 2021"
278,86,Fall 2018
278,138,Spring 2017
278,144,"Fall 2016,Spring 2016,Fall 2015,Spring 2015,Fall 2014,Fall 2013,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2011,Fall 2010"
278,115,Fall 2009
279,122,"Fall 2024,Fall 2023"
279,86,"Spring 2024,Spring 2023,Fall 2022,Spring 2022,Fall 2021"
279,137,Fall 2020
279,138,"Spring 2019,Fall 2018,Spring 2018,Fall 2016"
279,88,Spring 2014
279,144,Spring 2013
279,148,Spring 2010
280,88,"Fall 2024,Spring 2024,Fall 2023"
281,132,Fall 2024
281,111,Fall 2022
281,112,"Spring 2021,Spring 2020,Fall 2019"
281,321,"Spring 2020,Fall 2019"
281,116,Fall 2019
281,138,Spring 2019
281,168,Spring 2019
281,88,Spring 2018
281,110,"Spring 2017,Fall 2015,Spring 2015"
281,115,Fall 2013
281,98,Spring 2013
282,132,"Fall 2024,Spring 2024,Fall 2023,Spring 2023"
282,147,"Spring 2024,Fall 2023,Spring 2023,Fall 2022"
282,88,"Fall 2022,Spring 2022"
282,110,Spring 2022
283,148,"Fall 2024,Fall 2023,Fall 2022,Fall 2021"
283,93,Fall 2024
283,132,Spring 2022
284,144,"Spring 2024,Spring 2015,Spring 2014,Fall 2013"
284,89,Fall 2021
284,110,"Spring 2020,Fall 2019,Fall 2018,Spring 2015,Spring 2014"
284,137,Spring 2019
284,115,"Spring 2018,Spring 2014,Fall 2013"
284,88,Spring 2014
284,90,Spring 2014
284,98,"Fall 2011,Fall 2010"
285,110,"Fall 2024,Spring 2024,Fall 2023"
285,105,Spring 2023
286,147,Fall 2024
287,132,Fall 2024
287,86,"Spring 2024,Fall 2023,Spring 2023,Fall 2022,Summer 2022,Spring 2022,Fall 2021,Summer 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Summer 2019,Spring 2019,Fall 2018"
287,110,"Spring 2018,Fall 2015,Summer 2015,Fall 2014,Summer 2014,Spring 2014,Fall 2013"
287,115,"Spring 2017,Fall 2016,Spring 2013,Summer 2012,Spring 2012,Spring 2011"
288,144,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Fall 2021,Spring 2021,Fall 2020,Spring 2020,Fall 2019,Spring 2019,Fall 2018,Spring 2018,Spring 2010"
288,103,Spring 2024
288,115,"Fall 2017,Fall 2015,Spring 2015,Fall 2014,Spring 2014,Fall 2013"
288,148,Spring 2011
289,136,"Fall 2024,Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Fall 2021,Spring 2021,Fall 2020"
289,153,Fall 2024
289,90,"Fall 2024,Summer 2024,Fall 2023,Summer 2023,Spring 2023,Summer 2022,Summer 2021,Summer 2020,Fall 2019"
290,85,"Fall 2024,Fall 2023,Spring 2022,Spring 2021,Spring 2019,Spring 2018,Spring 2017"
292,141,Fall 2024
292,123,Spring 2024
292,112,"Spring 2023,Fall 2021,Spring 2020,Fall 2018"
292,92,"Spring 2022,Fall 2020,Spring 2019"
292,136,Spring 2021
292,193,Fall 2019
293,149,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
293,131,Fall 2024
293,163,"Fall 2024,Fall 2023"
293,92,"Fall 2024,Spring 2024,Fall 2023,Spring 2023"
293,70,"Fall 2024,Fall 2023"
293,162,"Fall 2024,Fall 2023,Fall 2022,Fall 2021,Fall 2020"
293,89,"Fall 2024,Fall 2023,Spring 2022,Spring 2021,Spring 2020,Spring 2019,Spring 2018"
293,133,"Spring 2024,Spring 2023,Spring 2022,Spring 2020"
293,156,Spring 2024
293,98,"Spring 2024,Fall 2023,Fall 2022"
293,136,"Spring 2024,Fall 2022"
293,114,"Spring 2024,Spring 2023,Spring 2022,Spring 2021,Spring 2020"
293,90,"Spring 2024,Fall 2023,Spring 2023,Fall 2022,Spring 2022,Spring 2013,Fall 2012,Spring 2012,Fall 2011,Spring 2010"
293,151,"Spring 2024,Spring 2023"
293,128,Spring 2024
293,117,"Spring 2024,Spring 2023"
293,109,"Spring 2024,Spring 2023"
293,86,"Fall 2023,Fall 2020"
293,154,"Spring 2023,Fall 2022,Fall 2018,Fall 2017,Fall 2015"
293,105,"Fall 2022,Spring 2022,Spring 2020,Fall 2015,Spring 2015"
293,112,"Fall 2022,Spring 2022"
293,103,"Fall 2022,Spring 2021,Spring 2020"
293,153,Fall 2022
293,118,"Spring 2022,Fall 2021,Fall 2020"
293,148,"Spring 2021,Fall 2017,Spring 2014,Fall 2010"
293,125,Spring 2020
293,139,"Fall 2018,Spring 2018,Fall 2016,Fall 2014"
293,138,"Fall 2018,Fall 2017,Fall 2016"
293,107,Fall 2017
293,144,"Spring 2012,Fall 2010,Fall 2009"
294,137,"Fall 2024,Spring 2024,Fall 2020,Fall 2019,Fall 2018"
295,98,"Spring 2024,Spring 2023,Fall 2021,Fall 2020,Fall 2019,Fall 2018,Fall 2017,Fall 2016,Spring 2014,Fall 2013,Spring 2013,Spring 2011,Spring 2010,Fall 2009"
295,141,"Spring 2021,Spring 2017"
295,150,"Spring 2020,Spring 2019,Spring 2018"
295,90,"Fall 2017,Summer 2017,Summer 2016,Summer 2012,Spring 2012,Summer 2011,Summer 2010"
